"","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"LAP3",12326.1391426012,3.51207420331649,0.0340284124797691,0,0,"Up"
"CD38",12733.5863270166,2.62050829717826,0.0623873495287108,0,0,"Up"
"CD9",1152.21431340248,5.81738593050277,0.136768857081625,0,0,"Up"
"PLAUR",1200.43441274121,3.73370628328641,0.094444404426105,0,0,"Up"
"NUB1",6330.5786517359,2.35836578291432,0.0499200448536872,0,0,"Up"
"PRKCH",6161.73526792786,-1.89077793598996,0.0484424545383463,0,0,"Down"
"INPP4A",4646.50589026331,-2.09525699814175,0.051841344081343,0,0,"Down"
"PARP12",4156.11402731656,4.00359466013623,0.068369703338929,0,0,"Up"
"SLC2A3",7043.9495074257,-2.90411901662639,0.0371040152628265,0,0,"Down"
"OAS1",17252.5716795205,5.55377863519367,0.0589400159844436,0,0,"Up"
"ITGA6",1942.76831189786,6.0199923321717,0.125419709149716,0,0,"Up"
"SRSF5",5528.0358662417,-2.19880479665295,0.0507498353592623,0,0,"Down"
"NFKBIA",6241.65911889719,-2.57166532245514,0.0616634122201382,0,0,"Down"
"RASSF2",1249.23846606664,-2.62250970805065,0.0656965005696063,0,0,"Down"
"TNFSF13B",2086.24072499209,5.65206717236022,0.138283619916663,0,0,"Up"
"KLF5",1403.03418765086,6.96156243070314,0.175652177660658,0,0,"Up"
"TSC22D1",2583.51600637249,4.69044236096982,0.105107897390037,0,0,"Up"
"LSR",3637.03934247219,5.95969398909378,0.148116443957692,0,0,"Up"
"MAP3K8",1505.00973311458,-3.15426649259456,0.0763390831187805,0,0,"Down"
"LGALS3BP",7056.13013439691,6.71588556195406,0.148096816644693,0,0,"Up"
"KRT18",29109.7622541263,11.6907163414407,0.172892688932643,0,0,"Up"
"OAS2",10255.9494934074,3.47572672778001,0.0801834668597013,0,0,"Up"
"NEDD9",5951.2789902676,-2.18817992082679,0.049798158318767,0,0,"Down"
"IFIH1",5087.08379553669,4.37744363780108,0.0818354975745002,0,0,"Up"
"STAT1",33799.5681195825,3.10758755889895,0.0735424674567985,0,0,"Up"
"QPCT",2781.06448961791,5.6720421775125,0.128290715767194,0,0,"Up"
"SLC1A4",6830.82722668542,-3.24566096871704,0.0708367385492333,0,0,"Down"
"GBP1",13358.359001059,4.6257009871264,0.086897976097331,0,0,"Up"
"IFIT3",21183.9520162514,8.95544383846669,0.121340303382252,0,0,"Up"
"IFIT2",12128.983174407,8.62981362207882,0.154867913901787,0,0,"Up"
"EGR2",2531.1572762138,-6.15744046690913,0.110296794761259,0,0,"Down"
"IFI6",23839.2619556701,5.04702548267704,0.116947674609867,0,0,"Up"
"MPP1",1696.88648281177,-2.74893255969043,0.0683733733656127,0,0,"Down"
"TRIM21",3792.44064800643,2.6954108723751,0.0553980707871011,0,0,"Up"
"EPSTI1",6120.60775430261,3.41283808976153,0.0599460574901027,0,0,"Up"
"PLAAT4",9264.35970075892,3.15182177339383,0.0758645201373217,0,0,"Up"
"BHLHE40",22222.258214977,-2.7211614887026,0.0715782289198942,0,0,"Down"
"RSAD2",31372.7783835425,6.39818566284213,0.104275696916713,0,0,"Up"
"CMPK2",9182.98362017971,5.11446491899974,0.0511110104689869,0,0,"Up"
"FADS2",5216.28036922043,-5.19206308162941,0.104612916314711,0,0,"Down"
"GOLM1",1549.76962284241,2.96033647366705,0.0705513326092793,0,0,"Up"
"OASL",13455.6988622736,5.29324289640177,0.0568137726520725,0,0,"Up"
"TRAFD1",6518.49560658975,2.40561557762823,0.0533883842621839,0,0,"Up"
"LMO7",1383.72352194585,4.52939609401761,0.114734223969851,0,0,"Up"
"SPRY2",1236.35218054048,-2.63515097719348,0.066448402237137,0,0,"Down"
"HERC6",2489.20749239518,3.95898657514003,0.08167295394987,0,0,"Up"
"HERC5",5863.78473358674,3.70261067440538,0.0827124060156468,0,0,"Up"
"DUSP6",4707.13413330189,-2.47736640666019,0.0392796037714835,0,0,"Down"
"WARS1",31876.7695697062,4.27424494065357,0.0585060607710223,0,0,"Up"
"TSPAN3",2353.09930113716,3.01166055700391,0.057290373585425,0,0,"Up"
"IRF8",2003.48003439539,-2.53755631913355,0.0588318006648529,0,0,"Down"
"IFITM3",11362.2011291308,3.9348769349311,0.089500915477445,0,0,"Up"
"APP",1935.10620843628,5.01058350755424,0.0922007278650899,0,0,"Up"
"GALM",1688.04868712793,2.09184740874071,0.0545780971362579,0,0,"Up"
"PLK2",798.815240863637,4.11058013179166,0.107742776976363,0,0,"Up"
"TMEM140",2781.70209350639,4.35914634456705,0.076053698841655,0,0,"Up"
"ENDOD1",6662.30798236079,3.69238662976274,0.069398458640323,0,0,"Up"
"FADS1",1048.88218984128,-3.86731411800247,0.0937021051639775,0,0,"Down"
"NR4A2",730.626392567036,-3.48769509887732,0.0904120486493881,0,0,"Down"
"UBASH3B",2898.8111891969,-2.45350792005264,0.0636024839145247,0,0,"Down"
"ETS2",1676.20300576116,3.7288408244984,0.0699538148199564,0,0,"Up"
"MX1",31017.4828535804,5.44711556595524,0.087217575717823,0,0,"Up"
"BTG2",9003.94511762114,-2.63149268579451,0.0518841307169548,0,0,"Down"
"DTX3L",9048.00960468096,3.0145981120707,0.0725707554517771,0,0,"Up"
"CSF2",1342.30322091818,-6.9596883944612,0.171195677836694,0,0,"Down"
"STX3",3807.19718451281,-1.68273294581908,0.0440131295492011,0,0,"Down"
"SPINT2",8502.86642929603,8.58227610244303,0.154477044442565,0,0,"Up"
"LRATD2",2115.68986853596,3.04036922007048,0.0601650392311451,0,0,"Up"
"KRT8",44748.9991844069,14.7007517647249,0.368613901787652,0,0,"Up"
"STAT2",5094.26207590394,3.27526287233551,0.073954522104121,0,0,"Up"
"PTGER4",6240.25975851525,-2.57271055448144,0.0682695468398463,0,0,"Down"
"ENC1",1985.88142548053,7.39005071570437,0.158183585997665,0,0,"Up"
"BCL2",4093.9214604501,-3.1031047581334,0.0681185213409632,0,0,"Down"
"ISG20",9574.23415962562,7.78469811300957,0.125095921282365,0,0,"Up"
"TRIB1",2111.18909375047,5.05392740271374,0.100139494889749,0,0,"Up"
"MARCKSL1",4388.54630689964,3.33411038150743,0.0864124002764215,0,0,"Up"
"EXT1",1503.63978121568,2.20004841459923,0.0543599214714248,0,0,"Up"
"MX2",6953.07188827642,5.53137904014372,0.080215839628586,0,0,"Up"
"RFLNB",3923.19465097507,-5.62598031521265,0.0941224027325852,0,0,"Down"
"USP18",4591.37433337213,6.09292187046478,0.0919964779165998,0,0,"Up"
"IFIT1",20800.8310546603,11.9167351373921,0.272393177817199,0,0,"Up"
"ISG15",28061.7231145242,5.56989256806368,0.119139081979556,0,0,"Up"
"ARL4C",9569.28921675137,-3.00325486644003,0.0495042949857631,0,0,"Down"
"PLSCR1",9468.38397093846,4.22864439145622,0.0929835839903712,0,0,"Up"
"H1-0",2164.16620736518,3.20795266093193,0.0685316926845908,0,0,"Up"
"HLA-DQA1",4155.04734598762,-2.37258019425337,0.0528838943864103,0,0,"Down"
"TGM2",10765.9830127899,8.25763509415593,0.165634080379933,0,0,"Up"
"TNF",3586.60496964943,-5.33386600183041,0.122845831514668,0,0,"Down"
"CCL3L3",1955.75362992466,-4.38136651873842,0.0711512209557493,0,0,"Down"
"CCL3",26578.2914242569,-3.59210226915772,0.0604737828524441,0,0,"Down"
"TMEM62",1760.51183267191,2.62542477588994,0.070216143366561,1.21307393137055e-306,2.05995950126035e-304,"Up"
"RAB11FIP1",5507.59809271055,-1.98966418082727,0.0533861206566026,1.34306343570394e-304,2.25590861651446e-302,"Down"
"CXCL9",10549.9826569373,10.4916687707418,0.281628056201078,2.19666552358552e-302,3.65000777806098e-300,"Up"
"SLC20A1",3221.80564977124,-1.66799002168514,0.0450657581197803,3.13187897460213e-300,5.1486091270773e-298,"Down"
"SECTM1",3861.6253356728,9.20945833181431,0.250076698450676,1.10867520565585e-296,1.80340610031577e-294,"Up"
"LTA",2116.9056514964,-4.00899015241012,0.109153749742579,1.13043519172087e-296,1.81964739767319e-294,"Down"
"IFI44",4682.23813996088,4.88453128849747,0.133235501301534,3.42113587442631e-295,5.45018687293915e-293,"Up"
"EHD4",3176.71315694835,2.71594999325256,0.0741495985456084,1.45618934363349e-294,2.29617284971105e-292,"Up"
"ZDHHC9",574.609510001631,3.67635932650602,0.100643632069751,7.84272695268323e-293,1.2241783797961e-290,"Up"
"CEACAM1",3059.53739637823,3.23916812275159,0.0888156745838859,3.73904030927331e-292,5.77793898992005e-290,"Up"
"DUSP10",2754.20933358706,-1.69139524326801,0.0464017091449608,1.40355643908138e-291,2.1474413517945e-289,"Down"
"HMGA1",19422.0292396211,4.23663283651233,0.11638207089835,3.75430992069088e-291,5.68777952984668e-289,"Up"
"FAM168B",2350.32735555806,-1.63861020286773,0.0450677487029899,6.4199929626721e-290,9.63185934487106e-288,"Down"
"GMPR",1002.55273924605,3.58199226124031,0.0985967760420146,8.48008904639537e-290,1.2600270772495e-287,"Up"
"CYB561",725.351143771251,3.700643558065,0.102463929004448,1.81356771683384e-286,2.66905351697461e-284,"Up"
"SORD",700.422310116418,3.84767849595911,0.106577376111972,3.00294586590119e-286,4.3777851382803e-284,"Up"
"MT2A",3705.05329249208,4.37751435654539,0.121418320319768,1.21781256279175e-285,1.75877173203934e-283,"Up"
"CMTR1",3177.64398327836,1.7578367251201,0.0487301807814155,1.623466232457e-285,2.32290960094055e-283,"Up"
"PRSS23",609.168690855998,4.69835072072106,0.130782510869418,4.92791127945705e-283,6.98633146802292e-281,"Up"
"N4BP1",4781.39829666583,1.88137880393783,0.0524882776360982,6.11120684585682e-282,8.5851344899114e-280,"Up"
"IFI44L",4277.14616677817,9.30255514837176,0.259378120161546,4.84392444252202e-281,6.74352832525161e-279,"Up"
"SDC1",882.362314176083,6.22517573506912,0.174029395961355,2.75901277241741e-280,3.80669860465769e-278,"Up"
"CISH",7154.31749629883,-4.80459534546294,0.13462394222708,3.75214416787834e-280,5.13114016161274e-278,"Down"
"LPIN2",4723.64064605093,1.73798853216548,0.0488900355933009,2.59921182621016e-277,3.52330003073909e-275,"Up"
"TNFSF14",2624.09800019776,-3.41054815035246,0.0962614196729495,6.08065111762351e-276,8.17080884527271e-274,"Down"
"SAT1",1455.75886441832,2.61027663394167,0.0739491941571602,1.19344161492756e-273,1.58984942029963e-271,"Up"
"TDRD7",1698.53196780944,3.18216984663882,0.0902653632786556,4.74042577630276e-273,6.26100850608603e-271,"Up"
"RANBP1",3891.39289421611,1.46292420747045,0.0415388026984531,3.98583756459115e-272,5.21975829539212e-270,"Up"
"SPINT1",2259.44644624021,6.41971274412843,0.182542202493866,5.84240771192993e-272,7.58678372877758e-270,"Up"
"SQLE",5144.79267580293,2.08514265518859,0.0592854853016953,1.33688061786588e-271,1.72156801565679e-269,"Up"
"PIM1",7295.30396819264,-2.50201875997759,0.0711968278874763,2.21020762456132e-271,2.8226725968881e-269,"Down"
"RAB3GAP1",1004.2615417798,3.24140739790106,0.0928953146027117,1.97806688783599e-267,2.50549734571554e-265,"Up"
"SPATS2L",3237.26344109327,2.35261519587958,0.0677365958348353,4.50353752151168e-265,5.6579809203187e-263,"Up"
"PLAU",1051.79126173419,2.95171432212222,0.0849722460627805,3.21266840677473e-264,4.00365845886209e-262,"Up"
"CDC42EP4",1355.80609623047,5.38861474542393,0.155681528014493,1.28841238436347e-263,1.59278692604549e-261,"Up"
"PROCR",775.625416488491,5.48644431013596,0.158325681486099,1.42992745889282e-263,1.75370389065641e-261,"Up"
"UBE2L6",12766.2126141972,2.73848009571179,0.0791391880504168,3.23507178745832e-263,3.93634364815696e-261,"Up"
"NCKAP1L",6359.17734889534,-1.36705739571652,0.0395033490109925,8.51192087916547e-263,1.02761494801363e-260,"Down"
"RCN1",612.912045447832,3.34374472507662,0.0972863181429153,1.30109851033711e-259,1.55859498296429e-257,"Up"
"EDEM1",3663.79325761561,-1.96663450181235,0.0572589741561354,3.57969513864551e-259,4.25515607519147e-257,"Down"
"LCP1",63213.7596548319,-1.94764445747223,0.056747128623719,8.68381003801159e-259,1.02435814135415e-256,"Down"
"PARP9",7471.6277747777,3.41593935234908,0.097115117391569,4.40790785741935e-258,5.1602575849016e-256,"Up"
"RTP4",1717.50621225701,3.43147779008079,0.100533103301164,3.49214719091128e-256,4.05745492790617e-254,"Up"
"GZMB",30418.2285550715,-1.84447961666176,0.0541135975421883,3.18327832769694e-255,3.67098507447021e-253,"Down"
"DPF3",695.684302124404,-4.14150282940565,0.12162218049965,4.92054922461457e-255,5.63238867910881e-253,"Down"
"LTB",14632.5060326455,-4.14486396947701,0.121954919913147,2.86849897873121e-254,3.25933196458334e-252,"Down"
"CCL4L2",7023.3424778578,-3.37587977377544,0.0994295525546135,1.62052812457554e-253,1.82788475248656e-251,"Down"
"EPS8",863.800857372522,6.51916315542362,0.191927410927581,7.66841427319885e-253,8.58695693940158e-251,"Up"
"FKBP4",1929.34744046946,1.83651668112673,0.0542333341137543,7.18575914507475e-252,7.98859971718274e-250,"Up"
"BTN3A1",2109.01187847784,1.72691519785553,0.0511313269255568,1.50636739765219e-250,1.66270681399423e-248,"Up"
"ZBP1",2051.09325096969,2.88405315904729,0.0855212240917429,3.47811141919489e-250,3.81186211069636e-248,"Up"
"CCND2",12133.6844980969,-2.86991758971212,0.0850993932353939,3.57537432467209e-250,3.89086334078576e-248,"Down"
"INSIG1",3626.36829243521,-1.42219191848628,0.0421978343195855,2.20824158167362e-249,2.38629071060157e-247,"Down"
"IFITM1",6244.8983913734,2.69756464570731,0.0802942531973008,2.7991720488377e-248,3.00386150490895e-246,"Up"
"DCBLD2",2817.65926405412,9.76461554705351,0.290244910970426,2.1203567809185e-246,2.25971540245059e-244,"Up"
"ETV7",1196.04090611077,3.86894465958868,0.115931493103022,5.0165790688443e-245,5.30967098293499e-243,"Up"
"TMEM30B",494.107710739638,5.04354771088202,0.151695719754512,1.42172323543405e-242,1.49455028280016e-240,"Up"
"B4GALT5",6397.2679199412,1.25652493843419,0.0378707517117382,1.04773025647268e-241,1.0939578144103e-239,"Up"
"PECAM1",1029.28840450314,-2.7010286736794,0.081435503107492,1.96465607114891e-241,2.03757250117209e-239,"Down"
"KIR2DL4",4690.67383805287,-2.84915543915544,0.0860602322863143,2.44786981364564e-241,2.52179548201774e-239,"Down"
"RNF114",3789.59156729012,1.98042349170847,0.0600265818888305,2.65394215857764e-239,2.71598464745035e-237,"Up"
"IGFBP4",1360.24012273429,6.56270652540556,0.199239041777349,1.36992962951448e-238,1.39273174768995e-236,"Up"
"PRKCA",2007.78179530953,-2.48661562342205,0.0755514634623518,1.80256303947404e-238,1.82058866986879e-236,"Down"
"F2R",4628.06829922776,-1.52049391151094,0.046201989883904,6.40506368351454e-238,6.42710708450326e-236,"Down"
"CTTN",1153.25604429491,7.14204489207581,0.216963476037735,1.10030272114404e-237,1.09696631934444e-235,"Up"
"SLC35F2",1097.16113915931,1.74012880289977,0.052961993159429,2.60142248144961e-237,2.57690907729749e-235,"Up"
"OR7A10",3526.17195591648,-4.31606585641894,0.131694910546615,1.04467346361454e-236,1.02823815498315e-234,"Down"
"C3AR1",1868.19007188508,2.20912973488553,0.0675223904107067,2.099212809232e-235,2.05310984437102e-233,"Up"
"OSTF1",7153.71769265029,-1.58989683858747,0.0485969704084264,3.39734754348137e-235,3.30183720688161e-233,"Down"
"SPRY1",1082.05442601679,-2.37549691407119,0.073021605455018,6.56462725049007e-233,6.34019905636394e-231,"Down"
"TYMS",8019.56619517721,-1.51820933630397,0.0468347358403012,4.81798034165395e-231,4.62436336767568e-229,"Down"
"LAMP3",1231.51088385748,6.25700276430126,0.193418424853735,2.60309881539185e-230,2.48306703668211e-228,"Up"
"CXCL16",715.816948242689,5.40332667489423,0.167389422077588,4.45422561893469e-229,4.22276984597532e-227,"Up"
"ANXA6",14709.8073775958,-1.69487470767735,0.0525399901260822,7.30719278945083e-229,6.88524696191364e-227,"Down"
"APOL2",2794.78781595477,1.89175499432299,0.0587173611182282,2.46651337389551e-228,2.31000188889742e-226,"Up"
"LTBR",668.753258362287,5.24202930789328,0.163086439664248,1.88905993929945e-227,1.75853272542135e-225,"Up"
"IGFBP6",1486.88319907475,8.50785163936265,0.263769004567783,2.64773574605142e-227,2.4500275738762e-225,"Up"
"IGFBP7",2076.93158514136,-3.698445872397,0.115281186625976,4.60924076833607e-227,4.23967842816055e-225,"Down"
"IFI35",7842.6849952876,3.51562690850972,0.109650035475489,1.66539138326019e-226,1.52279840506034e-224,"Up"
"CD244",3483.89023965221,-2.18672638716798,0.0683010918701855,1.78078117460412e-225,1.61873008771514e-223,"Down"
"CASS4",547.843546901581,-3.45671005382799,0.108042079219337,8.29233166738356e-225,7.49364919626188e-223,"Down"
"LDLRAD4",949.925990414204,2.08272756226993,0.0653805803864694,3.36614311965089e-223,3.02424474581193e-221,"Up"
"PVR",674.02873414804,3.88994951100443,0.122791975918345,4.86720400699802e-221,4.34756667746476e-219,"Up"
"TRIM5",1228.0023823018,2.70663666983071,0.0855118370507513,1.12220995348251e-220,9.96638529377314e-219,"Up"
"ALDH3B1",692.158577931525,6.38786927190206,0.204140040696323,2.86355511376018e-215,2.52860098131063e-213,"Up"
"LAPTM5",34376.132401647,-1.22095316824873,0.0391334017443637,4.82677672237953e-214,4.23796481198471e-212,"Down"
"LINC00892",1000.28279928884,-5.0721635842782,0.16274511727109,1.19670597645895e-213,1.04478516690509e-211,"Down"
"ARHGDIB",19428.463125396,-1.26982180849961,0.0407879419656539,3.90601184606152e-213,3.39098882343757e-211,"Down"
"TAP2",2332.9260158646,2.04957639118711,0.0659741674800782,1.61221665302677e-212,1.39182033180015e-210,"Up"
"PARP14",5261.87973923765,2.97367972297857,0.0958233092166487,2.66554088010445e-212,2.28836684556967e-210,"Up"
"OAF",864.631148406889,5.11732850897977,0.165239280831314,2.22681416327769e-211,1.90115797044918e-209,"Up"
"SMAP2",2958.95962384729,-1.31434442825999,0.0424267257577286,3.1955356372993e-211,2.71322045072451e-209,"Down"
"PHLDA2",1259.79505737502,5.91604006708103,0.191406167114108,1.28013499066614e-210,1.08097956342972e-208,"Up"
"IL12RB2",2318.60442786422,-2.33553742273602,0.0756176050323464,3.42213083453247e-210,2.87403194489295e-208,"Down"
"RNF149",2848.48237008745,1.88344129559203,0.0610908172556638,2.45477807021671e-209,2.05046948751669e-207,"Up"
"PAWR",514.029740856147,5.11088858645952,0.165713992962339,3.37601968842959e-209,2.80481893791949e-207,"Up"
"PTGDR",594.365900472632,-4.04525193463246,0.13143809659646,5.96148621928518e-209,4.92635543030021e-207,"Down"
"CALM1",16044.0750973977,-1.40616759565012,0.0456610775859194,1.19415693712773e-208,9.8155889092738e-207,"Down"
"TAP1",33137.1058123953,2.471074160338,0.0803391555178757,1.61399492806703e-208,1.31963299594814e-206,"Up"
"TNFRSF12A",2205.4968432429,4.65592930629653,0.151986505860689,4.21128239870495e-207,3.42510246879935e-205,"Up"
"SLC12A7",1406.60169798925,4.49879061771759,0.146853791445085,4.28391741139171e-207,3.46593590357257e-205,"Up"
"SPSB1",432.306417785392,4.933038803148,0.161245627687703,6.1290274406291e-206,4.92013422245013e-204,"Up"
"TASL",565.382915962525,2.99486781632566,0.0979622566377249,6.14499388424821e-206,4.92013422245013e-204,"Up"
"JPT2",1389.46826063195,1.91695817413502,0.062796316439728,2.9830939912516e-205,2.37617275499026e-203,"Up"
"GBP3",610.231271071416,4.112084555373,0.134842589949827,7.32227328591927e-205,5.80261995319541e-203,"Up"
"TPM1",452.374707468129,3.18152033030693,0.10437788020457,1.09486231594545e-204,8.63209559607398e-203,"Up"
"CCL4",21627.4867970525,-3.80992539314971,0.125152147165054,1.54165910141259e-204,1.20930244132633e-202,"Down"
"TRANK1",4551.82826261165,2.95608068870766,0.0971217100791182,2.36499828263587e-204,1.84577365967536e-202,"Up"
"MFHAS1",2489.78374355512,-2.60963160401058,0.0857864343907432,4.23306648860011e-204,3.28711439438882e-202,"Down"
"CD93",561.177665756072,-3.93546809067008,0.129551465799464,1.94862593588587e-203,1.50560582936222e-201,"Down"
"HTATSF1",4023.87599952997,-2.28040790877897,0.0751494747634293,6.34144485882001e-203,4.87534066683312e-201,"Down"
"MB21D2",1173.03980308383,-2.9457927394944,0.097218268932998,3.46413309283179e-202,2.65006181601632e-200,"Down"
"APOL3",3415.10988034376,1.74880663007247,0.0578145851335915,1.59071434207417e-201,1.21090190778681e-199,"Up"
"KIAA0040",3001.17982220076,1.53412676834456,0.0507388427709705,2.97113568707829e-201,2.25063528296181e-199,"Up"
"DHX58",1862.96470633957,3.39413051556253,0.112547677959206,9.42237005018326e-201,7.10262850660888e-199,"Up"
"EGR3",1024.95405197612,-7.05882410883515,0.233789280356516,1.75647364244138e-200,1.31761102896343e-198,"Down"
"CD300A",4450.41459479314,-1.7180674400157,0.0570088453311964,4.39724970833484e-200,3.28264249965692e-198,"Down"
"MYD88",5720.31211678907,2.37832900616993,0.0790608376424967,1.40222730377811e-199,1.04176050602323e-197,"Up"
"GPT2",563.784074459971,3.41792351145049,0.113828299834844,5.32018287922082e-199,3.93362612596169e-197,"Up"
"GNPTAB",8706.0074649502,-2.74213510565944,0.0913669833958192,1.03240792854311e-198,7.59704748560797e-197,"Down"
"ID2",12729.0991422503,-1.02723185483225,0.0342076484862246,2.36772120726775e-198,1.73404719506676e-196,"Down"
"RIPK2",840.785286901109,2.71849359829752,0.0906396753656205,2.83632373671968e-198,2.06743918412874e-196,"Up"
"TUBA1C",9943.43502584522,1.90250736028415,0.0635201804553956,1.06752082924865e-197,7.74478843867574e-196,"Up"
"XCL2",1440.04058962507,-2.95586281708925,0.0987186582062683,1.37677728878332e-197,9.94174740353677e-196,"Down"
"ANO10",780.533490957542,-2.3167363389046,0.0776317317219294,3.61326621425678e-196,2.59701408413535e-194,"Down"
"ATP9A",1102.77528550105,8.27574435526484,0.276195209486627,4.41293888264327e-196,3.15709002562438e-194,"Up"
"ITGAE",662.772619913361,2.36006260611831,0.0792698767220219,1.66564284905617e-195,1.18613727863894e-193,"Up"
"TFG",1859.20281763244,1.81520642193929,0.0612517876441766,1.57976205213824e-193,1.11981940328863e-191,"Up"
"SCARB2",2874.39728385559,2.6070046673147,0.0880891896407476,2.8363742548835e-193,2.00139229957602e-191,"Up"
"C1R",933.73805743436,3.04928722002034,0.103149249016105,6.33115547736363e-193,4.4470611632591e-191,"Up"
"RASGRP3",1094.21583500649,3.4311000718202,0.116297725819427,3.30412059826491e-192,2.310342787556e-190,"Up"
"CA5B",601.244043061576,-3.31010339294766,0.112126281042619,4.01124908400375e-192,2.79215459887882e-190,"Down"
"CCND1",1117.44521676957,7.64950724532167,0.258997997034343,1.89271493830654e-191,1.31157506464802e-189,"Up"
"NCKAP1",946.770672556572,5.62575740676418,0.191236403922259,4.44623023766028e-191,3.06730338672162e-189,"Up"
"HSPA1B",711.400368539545,3.24356801303491,0.1108509913737,4.25832241476192e-189,2.92461583445849e-187,"Up"
"GBP4",20237.9885082835,2.6235406353053,0.0896931265397795,7.0854574155622e-189,4.84475988684437e-187,"Up"
"SULT2B1",766.190373866844,7.34327721886046,0.250352660290416,1.21501245610725e-188,8.27118391375568e-187,"Up"
"SP110",4634.46125324552,2.33187172500906,0.0797580336144987,1.23137183028161e-188,8.34578460234289e-187,"Up"
"EPHX1",404.561074463786,5.92571748274546,0.202338089821445,4.06341992559698e-188,2.7420099611463e-186,"Up"
"IRS1",478.276177859917,5.44874024277103,0.186936969593516,1.77795826366441e-187,1.19455604558288e-185,"Up"
"TIAM1",721.827494671175,-4.36775570993945,0.149783866849642,1.79412852297658e-187,1.20020208076005e-185,"Down"
"SOX4",671.131317969661,5.49851693801819,0.188811560289737,3.35370724261136e-187,2.23382922500316e-185,"Up"
"PTPRE",1110.59342545407,-2.00517329823691,0.0689220054434099,7.0964872997774e-187,4.70652438813133e-185,"Down"
"TOB1",1127.0384034585,2.38201698250871,0.0819586500098985,1.90432197367222e-186,1.257584934152e-184,"Up"
"TRIM69",2412.23919733163,2.04947989955524,0.070516117866573,2.58937295455443e-186,1.70270554326509e-184,"Up"
"NQO1",1987.4570945345,2.01398335813501,0.0695034142753061,3.22136485814854e-185,2.1093114895326e-183,"Up"
"NCR3",4509.20935011338,-2.65941330820437,0.0920007044542479,1.21143176612461e-184,7.8988418067188e-183,"Down"
"GSDMB",410.863200000039,4.55242355573232,0.157306521363873,1.4508694339053e-184,9.42028796728512e-183,"Up"
"EPS8L1",1874.53543245551,5.40587094631037,0.18789945762737,4.62444877235325e-183,2.99002539243409e-181,"Up"
"ZNFX1",6429.56440664487,2.88566145552205,0.10056618616316,6.17134510724982e-182,3.97357483093048e-180,"Up"
"CXCL10",42254.8541879786,14.3988643325428,0.499147833082143,4.37146830326196e-180,2.80299998714967e-178,"Up"
"SCPEP1",1144.03869390712,-2.34619767233832,0.0823505764597179,3.32265169766824e-179,2.12169159851518e-177,"Down"
"SLC25A28",1025.92969131746,2.6335171848036,0.0926136166989863,1.10908837354761e-178,7.05298050881942e-177,"Up"
"SHFL",2316.54819439293,2.23931865121412,0.0788076301552911,2.48544789583832e-178,1.57408304649138e-176,"Up"
"TAGAP",2929.83296521517,-1.61307864333323,0.0567920306785938,5.80311795512585e-178,3.66022782696162e-176,"Down"
"RNF144A",1059.7659180162,-2.61228269394591,0.0922199796336468,2.57027140184527e-177,1.61456926718353e-175,"Down"
"SCML4",596.676441832861,2.44648647245565,0.0864033915076163,4.45289865207668e-177,2.78585598666157e-175,"Up"
"TBXAS1",1091.22384376002,-2.05278676660285,0.0728097277853277,1.04938197349966e-175,6.53874985342351e-174,"Down"
"MDK",1720.04986132745,9.21605049131907,0.325661881880298,4.0232961020934e-175,2.49686725564857e-173,"Up"
"JUP",1998.00602474573,9.55997777219768,0.33844153775757,7.1224160587414e-175,4.40250781422923e-173,"Up"
"LMNA",5839.72091385221,3.88105972065367,0.138085181260604,8.05397141563854e-175,4.95848686397858e-173,"Up"
"PERP",2939.32793730506,1.86907469266069,0.066520389584317,2.87070817995623e-174,1.76035926606602e-172,"Up"
"AKR1B1",2753.03548519346,-1.30423312248409,0.0464041674207947,3.48060698975938e-174,2.12592173172932e-172,"Down"
"RFTN1",3778.26508859652,-1.40009343535061,0.0498663164501449,6.54643188538524e-174,3.98275637499441e-172,"Down"
"FOSB",1181.02888280939,-4.21010638230745,0.150873062196231,9.39725295309408e-173,5.69473528957502e-171,"Down"
"FHL2",410.8393158578,2.63947697834099,0.0944102880538686,9.62058356238752e-173,5.80729991365525e-171,"Up"
"CXCR4",3303.36633747995,-1.43373226965132,0.0512973989742457,3.14650692506781e-172,1.89194441685109e-170,"Down"
"KLF4",390.893841725998,5.36257393251856,0.191808271769573,4.40765647290526e-172,2.63998121999244e-170,"Up"
"PRKCB",1953.92965854128,-1.9579448866509,0.0702225470411046,1.09072757645701e-171,6.50772711930121e-170,"Down"
"SERPINE2",709.034456024192,-2.36828028603851,0.0850338917534961,3.3146772886507e-171,1.97006569775074e-169,"Down"
"RBMS2",398.040966192756,3.57539349925246,0.128580709439716,5.14347086282446e-171,3.04528947292055e-169,"Up"
"ASPH",1000.69363041558,3.61426856092532,0.130057901318375,6.99433495618364e-171,4.12532282740098e-169,"Up"
"CX3CR1",530.947280992604,-3.14099573073109,0.113007688397462,1.28491414883662e-170,7.54972560531268e-169,"Down"
"TGIF1",1128.40389832286,2.23210852385809,0.080471162323431,4.82017748569129e-170,2.82144707145407e-168,"Up"
"TPM4",14114.9023435564,-1.80282673332704,0.0649693961398591,4.96094987751493e-170,2.89288899838635e-168,"Down"
"IFI27",6069.17466454016,11.8497032997761,0.424240136923036,4.0053508518298e-169,2.32686792155361e-167,"Up"
"DDR1",693.518027629562,4.65130696015919,0.170107862280321,7.05032944505781e-169,4.08047718780818e-167,"Up"
