"","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"LSM3",1133.22768130632,-0.355364873544174,0.168425782166531,0.00399869917400342,0.0532712158074686,"Not Significant"
"N4BP2L1",594.46706125963,-0.365178825911237,0.174891658864284,0.00400368997797362,0.0532712158074686,"Not Significant"
"PARP4P2",57.9421118281783,0.656643812339716,0.417063032740077,0.00400862933732049,0.0532712158074686,"Not Significant"
"TRIP4",969.245921011152,-0.273135036720351,0.115414576379441,0.0040110620333954,0.0532712158074686,"Not Significant"
"ZNF527",57.0827737243624,-0.671078897342323,0.425524083899418,0.00402264905542807,0.0533653442923679,"Not Significant"
"PLCXD2",855.894836864438,-0.306378576283713,0.140202627339823,0.00402838863784016,0.0533817756924965,"Not Significant"
"NOTUM",74.2134858506449,0.765038422122626,0.527629203353664,0.00405448914240684,0.0536676799430192,"Not Significant"
"SMDT1",1036.7147038963,-0.37038252737941,0.178234245580388,0.00410150510648792,0.0542294878070755,"Not Significant"
"UBE2SP2",185.319953050855,0.678238839733056,0.451792957775507,0.00414209014546622,0.0547051103844425,"Not Significant"
"GLB1L2",351.658644237251,0.383566279993639,0.188434065943554,0.00415547566098843,0.0548208468735515,"Not Significant"
"ZNF101",490.117209845795,-0.339069637815173,0.151054507811577,0.00416773358316393,0.0549214669959157,"Not Significant"
"COMMD10",500.655115474131,-0.472756719390453,0.256787753536771,0.00417613161639782,0.0549452738222423,"Not Significant"
"RBM38",1921.80751771215,0.455985729718641,0.243117932054969,0.00418019878610197,0.0549452738222423,"Not Significant"
"DVL1",853.308027698994,0.473044099199395,0.254542387900695,0.0041834386392483,0.0549452738222423,"Not Significant"
"CASP3",4820.13123439274,-0.37361047079999,0.182301612323049,0.00421556434290856,0.0552864376000159,"Not Significant"
"SOWAHB",306.355243797118,0.402970028145632,0.197554985373151,0.00421873743912432,0.0552864376000159,"Not Significant"
"GABARAPL2",1872.38666593723,-0.331008216450257,0.154230282738823,0.00422861396145377,0.0553547037338209,"Not Significant"
"MELTF",626.996689921364,0.434467481714706,0.222548090665751,0.0042339849586723,0.0553639047517679,"Not Significant"
"MIER2",301.52368802284,0.516903655444015,0.297085256758513,0.00424434328845636,0.0554382284153,"Not Significant"
"ATAD3A",1007.7902765931,0.423941433252448,0.218678334478234,0.00429094369870606,0.0559451307704542,"Not Significant"
"RPL13AP20",280.59222965828,0.574801248864484,0.351676754977193,0.00429258591914952,0.0559451307704542,"Not Significant"
"PRPS2",1563.87586970834,-0.297592612611496,0.124645032036486,0.00432443442179873,0.0562983449424072,"Not Significant"
"CRLF3",2395.79328245118,-0.306834170634499,0.137516955180124,0.00434351187430747,0.056484704856674,"Not Significant"
"GGNBP2",1513.32665216653,-0.275222699992731,0.12110484479595,0.00436568917899508,0.0567109240557302,"Not Significant"
"GTF2B",2283.69665370504,-0.294977502839493,0.132711486564704,0.00438543956159103,0.0568396548386863,"Not Significant"
"SESN1",2284.66081207851,-0.365742359368555,0.178406612510241,0.00439059904424318,0.0568396548386863,"Not Significant"
"HES1",315.25179773806,0.363472226582784,0.17442452568396,0.00439193372565635,0.0568396548386863,"Not Significant"
"NTN4",236.666634289827,0.425496408192822,0.22252122753078,0.00439476926535206,0.0568396548386863,"Not Significant"
"PRCP",1270.16651295147,-0.34165399581405,0.162598733966957,0.0044000536343612,0.056846008827368,"Not Significant"
"IGF1R",246.127261634397,0.454646373019589,0.246333855268738,0.00442469613677351,0.0571021721241935,"Not Significant"
"EAPP",1114.75626344336,-0.37101061384388,0.183679210457768,0.00444485968779172,0.0573000390187064,"Not Significant"
"ZNF75A",172.533264650128,-0.449482536939652,0.244570143540951,0.0044660276969239,0.057418667002303,"Not Significant"
"CCDC107",608.780297350754,-0.312547639818324,0.145433519135235,0.00446838871069047,0.057418667002303,"Not Significant"
"GPR37",51.8434641099256,0.678354262981647,0.458386733259032,0.00447353092534119,0.057418667002303,"Not Significant"
"PROM2",142.639025183465,0.573503028561316,0.354249108792117,0.00447443028910356,0.057418667002303,"Not Significant"
"NCOA4",6605.98537170656,-0.33594048806456,0.15857203823725,0.00448144936720991,0.057418667002303,"Not Significant"
"TIPRL",2302.28348064453,-0.386648374250475,0.195554005219892,0.00448765082610508,0.057418667002303,"Not Significant"
"GAPDHP63",180.856513282257,0.503476807459319,0.28822137390435,0.00449082874612396,0.057418667002303,"Not Significant"
"KIFC3",124.028114600368,0.587194171318693,0.370706045736055,0.00449279283120887,0.057418667002303,"Not Significant"
"AGAP1",160.567680448565,0.618983672864562,0.399353871313388,0.00451243476022821,0.0576076170681449,"Not Significant"
"RPA2",3263.94420008486,-0.28876545650936,0.128401281404195,0.00452271044822157,0.0576767160386106,"Not Significant"
"INF2",1373.16463783791,0.512520375986814,0.355293788621663,0.00453372884622078,0.0577551279443378,"Not Significant"
"ZNF780B",204.894981218688,-0.41567830724093,0.215471991305056,0.00454919673485549,0.0578899927847491,"Not Significant"
"HERPUD1",1594.95289147955,-0.291894341740537,0.130507552636752,0.00455703649477096,0.0579276021736159,"Not Significant"
"RAB39B",318.270185256832,-0.380397605327211,0.193332104379747,0.00456752327496268,0.0579987430846439,"Not Significant"
"CMC1",1351.48717587563,-0.438101473009395,0.229919397867906,0.00457689291158308,0.0580555614239308,"Not Significant"
"DPH2",871.739418378754,0.286049979443872,0.125247095652874,0.00459386590250873,0.0582086000040102,"Not Significant"
"SLC9A7",389.807036711352,0.290693037350849,0.130425720100836,0.00460318157796503,0.0582643900903578,"Not Significant"
"ZCCHC14",138.004394748017,0.509074377233346,0.300022962455453,0.00460924738089472,0.0582789700825282,"Not Significant"
"GTF2H2C",209.007406567103,-0.465547151576704,0.26632116897718,0.00462232880137933,0.0583821294828102,"Not Significant"
"ARHGAP32",582.957995637744,0.486414251479044,0.280174369581093,0.00462791146365064,0.0583904574030815,"Not Significant"
"CASP1",4940.19145418791,-0.308676165558277,0.141616898191672,0.0046392007769796,0.0584706920456727,"Not Significant"
"PPP1R10",1027.20384196468,0.351790829535821,0.167866189032777,0.00466131363251996,0.0585838177893712,"Not Significant"
"NDFIP2",7061.70394976365,-0.39355913871878,0.20190410627389,0.00466180675577833,0.0585838177893712,"Not Significant"
"TYROBP",9723.70035918259,-0.334531013554221,0.158982765371664,0.00466299527767002,0.0585838177893712,"Not Significant"
"SNHG8",243.604372487727,-0.503699537523549,0.299215306204111,0.00468933724469537,0.0587048531281718,"Not Significant"
"MET",4519.35828082717,0.352093838958689,0.171727307461248,0.00468972335035397,0.0587048531281718,"Not Significant"
"KLF3",1040.63118462886,0.371621245474324,0.183440856426898,0.00469169833534314,0.0587048531281718,"Not Significant"
"LRFN3",158.065782285805,0.574885508845464,0.368487367188789,0.00469242839506803,0.0587048531281718,"Not Significant"
"LRG1",429.906220037143,0.374249454766069,0.183233554671183,0.00470558463008175,0.0587687472089294,"Not Significant"
"PLEKHA6",374.058610745596,0.529893402553506,0.327165476550468,0.00470970701995457,0.0587687472089294,"Not Significant"
"SLC27A2",1448.59788460425,-0.253816044640313,0.110216860326798,0.00471240123066542,0.0587687472089294,"Not Significant"
"CD83",513.927091023929,-0.304925802115312,0.139547565093943,0.00471904142957674,0.0587897388180464,"Not Significant"
"ANKRD27",918.876442242426,0.238089963434805,0.100431401662691,0.00474799175675367,0.0590306694299713,"Not Significant"
"ESCO2",614.255974441012,-0.443324984775992,0.24343231502127,0.0047509526161476,0.0590306694299713,"Not Significant"
"FTH1P12",133.011860193066,0.760420002210257,0.585459162260884,0.00475331275764103,0.0590306694299713,"Not Significant"
"ERF",1981.42909716032,0.355869583348825,0.178733533202055,0.00476725311016771,0.0591418638981057,"Not Significant"
"SMURF1",883.841713917946,0.361323997600422,0.179704601517078,0.00478062658194676,0.0591840635383077,"Not Significant"
"RCC1",2300.73727801874,0.26984775045606,0.120221064560497,0.00478259662376247,0.0591840635383077,"Not Significant"
"RBP4",86.3852370182797,0.567652965206191,0.359471957863373,0.0047856253737974,0.0591840635383077,"Not Significant"
"SNRPG",2455.38897129626,-0.47791625780911,0.274078761254001,0.00479669088244959,0.0592591186102626,"Not Significant"
"NOD1",592.712382389516,0.301455872437212,0.138379476890981,0.00482056720065636,0.0594921196667892,"Not Significant"
"TMEM106C",2185.15485587317,-0.279563422418253,0.124355278706396,0.00483635426966353,0.0596249081478269,"Not Significant"
"NR2F6",908.766580496679,0.514594802747784,0.310665298433941,0.0048549805258078,0.0597923873687233,"Not Significant"
"PHF11",2525.3893541005,-0.288580877441382,0.13420671074408,0.00488652392627282,0.0601152069859569,"Not Significant"
"GZMK",1082.23539437227,-0.407702424068969,0.21280800650948,0.00489133007938014,0.0601152069859569,"Not Significant"
"NINJ1",983.565671798373,0.33490363268309,0.161292785968639,0.00489807862481393,0.0601274209542377,"Not Significant"
"SELENOT",5413.51701728621,-0.328618349358101,0.156709572119206,0.00490246341169881,0.0601274209542377,"Not Significant"
"RBL2",2959.62432146666,-0.280901268111535,0.125531729504637,0.00491036139040389,0.0601620724072212,"Not Significant"
"DAGLA",64.2305133219711,0.743751196955782,0.572215545185753,0.00491760357244941,0.0601886257680599,"Not Significant"
"USP31",241.816362442379,0.424725880162615,0.230537221709239,0.00494651500731106,0.0604595914305656,"Not Significant"
"TRIO",246.280564012738,0.490955121726989,0.290241314881279,0.00494993788187851,0.0604595914305656,"Not Significant"
"ZNF268",264.647953105412,-0.437067839032864,0.240966967200126,0.00497385256553169,0.0606891887111171,"Not Significant"
"ATG14",216.009344715658,-0.443684568057372,0.236626186594207,0.00498472192684408,0.0607593032398467,"Not Significant"
"ICOS",533.121954527832,-0.400778833101437,0.210370560701382,0.00500076744023015,0.060892301684938,"Not Significant"
"TAF11",890.235473907264,-0.309803109484397,0.147591628579028,0.00506016091047955,0.0615523163059358,"Not Significant"
"FOS",315.338829442994,0.365933157866074,0.189874137875953,0.0051028904168222,0.0620029245332926,"Not Significant"
"MRPS28",87.6873367552084,-0.587443817057991,0.380621411412359,0.00510766081526365,0.0620029245332926,"Not Significant"
"CNTLN",87.312290880344,-0.566288476406298,0.366213252311922,0.00512134145563879,0.0620767525290046,"Not Significant"
"GSN",2946.61234589944,0.320901733609738,0.15389419067909,0.00513812190580837,0.0620767525290046,"Not Significant"
"DDB2",2314.36700348084,-0.183515175929302,0.0749974334556263,0.0051382788003453,0.0620767525290046,"Not Significant"
"CSTF2T",1329.82272442197,-0.239393919327775,0.101978415543382,0.00514116796899597,0.0620767525290046,"Not Significant"
"COX11",942.16446095524,-0.342970839518784,0.168131172829377,0.0051481019055948,0.0620767525290046,"Not Significant"
"TNFRSF10A-DT",80.8063580589651,0.518895954499883,0.308842316388415,0.00514951427222384,0.0620767525290046,"Not Significant"
"FKBP1C",281.411991530663,0.520408172516535,0.30702478636017,0.00515038149144524,0.0620767525290046,"Not Significant"
"ACYP2",225.080446969841,-0.368110139008478,0.186769992269863,0.00515763843265914,0.062101108437906,"Not Significant"
"PHF13",614.373045971935,0.292664476229345,0.139070519902435,0.0051691775023252,0.0621523764927899,"Not Significant"
"SACM1L",2691.19030657519,-0.333367087860728,0.165219008361911,0.00517685735202506,0.0621523764927899,"Not Significant"
"CCRL2",417.756674681567,-0.314128368849573,0.147203166639463,0.00517761787309245,0.0621523764927899,"Not Significant"
"PDZK1IP1",748.432125063802,0.314203153444587,0.148429205456302,0.00518551953461358,0.0621674479519512,"Not Significant"
"HINT1",6728.35796365736,-0.336875048239531,0.170384630710586,0.00518935695383066,0.0621674479519512,"Not Significant"
"FBXO2",276.943938679255,0.487542737459711,0.29167756888417,0.00519797544755223,0.0621816243347287,"Not Significant"
"TNS2-AS1",221.091640063087,0.370432590324385,0.1897894667564,0.00520102625126904,0.0621816243347287,"Not Significant"
"HES4",423.908521101249,0.445957649894664,0.247438180964947,0.00523033877554189,0.0624691015890502,"Not Significant"
"CYP1B1",1960.75412088454,0.281152051189638,0.12738877002165,0.00524505991659338,0.0625819020229351,"Not Significant"
"CD276",649.293806275014,0.394453477798733,0.21032943755335,0.00528967810513124,0.0630097099481924,"Not Significant"
"DCTN5",2396.84575425998,-0.290347513111436,0.133412162652021,0.00529154056563235,0.0630097099481924,"Not Significant"
"DAZAP2",8762.86595402837,-0.236270840871654,0.101111562582084,0.00533146513475692,0.0634214408206791,"Not Significant"
"FMN1",94.9618613618954,0.543226665635619,0.353844825663209,0.00535335251553711,0.0635762960105813,"Not Significant"
"SNRPB2",2349.76568557688,-0.379447740210406,0.198355272473328,0.00535520402315099,0.0635762960105813,"Not Significant"
"SHTN1",137.463150778692,0.493231729044743,0.304744199302485,0.00537672883713594,0.0637680040084322,"Not Significant"
"PRSS8",938.946082918269,0.356917975128411,0.181433699618396,0.00538414605248601,0.0637921800024816,"Not Significant"
"IFNGR2",990.647807099456,0.250981364242484,0.105078792942547,0.00539749080751909,0.0638864680410942,"Not Significant"
"KRT7",242.525073777048,0.391374696380304,0.209163710224195,0.00541534349834439,0.0640338722735438,"Not Significant"
"GLO1",5502.81370151029,-0.399736880310812,0.216160275513706,0.00545319305871861,0.0644172008729111,"Not Significant"
"MYBBP1A",505.398766735848,0.545576630662898,0.360185013447643,0.00547209362609137,0.0645328491870749,"Not Significant"
"HPF1",343.458664935822,-0.399286429815796,0.216191129425575,0.0054775460469375,0.0645328491870749,"Not Significant"
"CDS2",2240.77879367514,-0.192134717547299,0.0799995074621049,0.00547930684075754,0.0645328491870749,"Not Significant"
"ENSG00000289191",462.214540051334,-0.388090023565016,0.207144259809025,0.00548558987764995,0.0645427539175877,"Not Significant"
"ZNF816",282.699871620201,-0.536585475439834,0.344145856791916,0.00550492254395903,0.0647060271272092,"Not Significant"
"TASL",978.403765899502,-0.265821116294041,0.120389288144413,0.00551588410535104,0.0647289698099573,"Not Significant"
"M6PR",3276.21416058128,-0.203828382993149,0.0821851719405713,0.00551778992224847,0.0647289698099573,"Not Significant"
"CEBPB",5716.88183546545,0.410275555461657,0.226726145632403,0.00552914321164094,0.0647980617490726,"Not Significant"
"DAB2IP",547.743241675417,0.49758326190742,0.310518412288155,0.00553635668178791,0.0648185491076057,"Not Significant"
"MRPL54",975.36029248618,-0.440508895506903,0.253589147329687,0.00555833142399144,0.0650100303984236,"Not Significant"
"MYO10",472.053662015352,0.493710382849739,0.306998896143569,0.00556367460829679,0.0650100303984236,"Not Significant"
"SLAMF6",2272.6494000493,-0.256310256750135,0.113342980500538,0.00557242532302441,0.0650182906559228,"Not Significant"
"STMN3",265.65260992821,0.489382712808727,0.301295373615761,0.00558470119510621,0.0650182906559228,"Not Significant"
"OXNAD1",444.094825324659,-0.325322419501214,0.159581268018708,0.00558991181165088,0.0650182906559228,"Not Significant"
"MLPH",313.811125716658,0.434742309436444,0.243827887547877,0.00559017822179232,0.0650182906559228,"Not Significant"
"PRKCH",2997.00407568184,-0.232460294453507,0.0925544113860206,0.00559179228238122,0.0650182906559228,"Not Significant"
"ENSG00000280071",245.45683759323,-0.354366456307276,0.175879127964042,0.00562264355121953,0.0652942129719011,"Not Significant"
"ZMIZ2",2011.26186340709,0.518910083572936,0.336450315235439,0.00563120702860649,0.0652942129719011,"Not Significant"
"TRNAU1AP",648.749721802655,-0.325283196572782,0.155898084872001,0.00563517419696233,0.0652942129719011,"Not Significant"
"IFRD2",1134.60119710123,0.321863107354818,0.154529288498883,0.00564360389243843,0.0652942129719011,"Not Significant"
"ENSG00000186076",186.179286196799,0.473687516659177,0.299288962039488,0.00564555020573571,0.0652942129719011,"Not Significant"
"GON7",423.93810705683,-0.389230166543735,0.211631794877658,0.00564855501763664,0.0652942129719011,"Not Significant"
"NRARP",174.610049064302,0.481853203308539,0.294614950964222,0.00565776194768648,0.0653369588116472,"Not Significant"
"PDE4B",861.693268689853,-0.29799583550299,0.138146959073628,0.00570080427538212,0.0657699792860233,"Not Significant"
"SLC25A16",186.135010165011,-0.430100566012175,0.247825424395339,0.00574913565328893,0.066171710049796,"Not Significant"
"PTPRC",9030.83788004004,-0.312321967576558,0.150872113310592,0.00575733607260101,0.066171710049796,"Not Significant"
"RHBDF2",1900.74352039215,0.475300068015018,0.292737782168044,0.00575970096735349,0.066171710049796,"Not Significant"
"TTYH2",74.3962622835513,-0.52910671486086,0.345979083799759,0.00576165055569232,0.066171710049796,"Not Significant"
"TRAF3IP2",298.179127435541,0.319619089625463,0.15691281461438,0.00576352246892405,0.066171710049796,"Not Significant"
"EPS8L2",1524.66865630292,0.398126112355129,0.224887314596096,0.00577828093086114,0.0662769940425659,"Not Significant"
"VPS26C",1886.01255277965,-0.277564421153171,0.121830867669559,0.00578631136629244,0.06630497855481,"Not Significant"
"EPOP",756.690668575137,0.426014568440897,0.244788921020636,0.00580335224760953,0.06643605951414,"Not Significant"
"TAF12",810.76498274659,-0.26666351072728,0.120693823805946,0.00581286369827016,0.0664807747941023,"Not Significant"
"SOD2",6576.61910379108,0.264783864304034,0.119671704006402,0.00583383139218028,0.066656300877898,"Not Significant"
"CAPN5",354.905581387546,0.382664027212656,0.204112979955889,0.00585408306467345,0.06682331582967,"Not Significant"
"RTRAF",2373.17697384206,-0.357224933122659,0.186033034892179,0.00587292583630558,0.0669739427101771,"Not Significant"
"CTNNB1",6149.83470180771,-0.183374832483882,0.0743663529471156,0.00595196661663111,0.0677951816271844,"Not Significant"
"GPR107",1784.38535606881,-0.210507904716253,0.0835746885708559,0.0059563726185098,0.0677951816271844,"Not Significant"
"PDP2",476.40668531579,-0.321020975348765,0.154895429610759,0.00598436501589464,0.0680484842651107,"Not Significant"
"PCCB",1050.85292873402,-0.246952032513902,0.109298941559471,0.00599962654768927,0.0681031378157939,"Not Significant"
"KRT8P33",175.59235978846,0.524602894839996,0.352915689748003,0.00600065590366818,0.0681031378157939,"Not Significant"
"SLC45A4",826.895715989204,0.415372672348752,0.236447193911548,0.00600744918557718,0.0681150548192594,"Not Significant"
"COMMD1",437.771513639499,-0.42902123924881,0.256080773601197,0.00601692564007861,0.0681573429716641,"Not Significant"
"SLC39A8",1156.91787515928,-0.326096238226675,0.162643375511461,0.00603549247087856,0.0683024243364692,"Not Significant"
"SRM",2306.5348697541,0.357548379778852,0.185770863228033,0.00604903774645322,0.0683904553602814,"Not Significant"
"FOXK2",1223.38567351562,0.350051074710777,0.183370238180683,0.00606931943260752,0.0685488961103258,"Not Significant"
"OSGEPL1",136.161331044866,-0.471372945843467,0.293393893659288,0.00607461128262668,0.0685488961103258,"Not Significant"
"CAV1",69.4756832829839,0.534371074352028,0.367613434972739,0.00609747500899962,0.068741495823893,"Not Significant"
"BACE2",338.363965211364,0.335230514478933,0.170299042740379,0.00611214034639727,0.0688238743897313,"Not Significant"
"VIPR1",174.757540156463,0.480848631752686,0.303072308533969,0.0061163881624601,0.0688238743897313,"Not Significant"
"KLK10",6054.81924886533,0.299800297986239,0.146646029137986,0.00612801758972898,0.0688878038623893,"Not Significant"
"RRM2",8383.8162794577,-0.247480225953442,0.110021488971201,0.00613368641472876,0.0688878038623893,"Not Significant"
"TGIF2",792.202130478074,0.245825635557716,0.105856671555743,0.0061417743542398,0.0689133811175819,"Not Significant"
"STXBP1",412.231684557267,0.375910360239014,0.19225683837231,0.00614951055155459,0.0689349670523983,"Not Significant"
"HERC5",11065.2807267087,-0.265433540337995,0.123739096488953,0.00615866211968289,0.0689630106299533,"Not Significant"
"SSTR3",124.805626806313,0.440601480529783,0.262843445385041,0.00616364175950679,0.0689630106299533,"Not Significant"
"GPI",8439.80725940229,0.275129380681013,0.127822113379334,0.00618962824622489,0.0691884929314111,"Not Significant"
"DYNC1I2",2207.19584946455,-0.219247733203592,0.0972780499488033,0.00622483538501088,0.0695165232262044,"Not Significant"
"RHOT1",1232.93311354747,-0.300595168712156,0.145366054477562,0.00623830825597782,0.069580441423036,"Not Significant"
"SLC15A4",1170.49947733699,-0.211739838276206,0.0891632466691026,0.00624229255262313,0.069580441423036,"Not Significant"
"RAD51AP1",725.372589488798,-0.410998128526739,0.235325267961984,0.00625862203542198,0.0696969552489246,"Not Significant"
"ARL6IP5",6537.45961105613,-0.342377872805433,0.183454835502963,0.0062733054314305,0.0697949366010935,"Not Significant"
"ARHGAP15",1560.48585477533,-0.369493254919626,0.199509587978422,0.0063067858872726,0.0701016688126082,"Not Significant"
"CTNNBL1",1792.73952737747,0.17448836299694,0.0704568192184321,0.00633078325564621,0.0702720268726565,"Not Significant"
"MALAT1",578.726330066493,0.43671762229162,0.263404874281943,0.00633429563230891,0.0702720268726565,"Not Significant"
"TMEM163",182.813780019826,-0.396465069127965,0.223132200716189,0.00634006244063719,0.0702720268726565,"Not Significant"
"TRBV28",113.18215168656,-0.596307797322238,0.458196372362296,0.00635161065240455,0.0702720268726565,"Not Significant"
"CYP24A1",93.7627247555951,0.530218377960403,0.382671355781244,0.00635856411374339,0.0702720268726565,"Not Significant"
"NSL1",986.110550368664,-0.367728767829436,0.198504576839308,0.00635884783376953,0.0702720268726565,"Not Significant"
"IER5L",718.785848329543,0.463277197609579,0.292653818555562,0.00636358826823213,0.0702720268726565,"Not Significant"
"TMCO1",3204.71892677832,-0.373454177403858,0.203657126629976,0.00637892224099055,0.0703758304913004,"Not Significant"
"FKBP9",395.359903997116,0.369827586694725,0.197507134695055,0.00638718232021432,0.0704014705555221,"Not Significant"
"ENSG00000289136",93.325321914381,0.121269390443706,0.231470176067433,0.00640161006361605,0.0704949817590402,"Not Significant"
"STMP1",1315.3786255828,-0.262359139943989,0.120337773212288,0.00641779276808012,0.0706076273000281,"Not Significant"
"LMO2",489.914564077029,0.265509092204529,0.131814844984532,0.00642893532007289,0.0706646644078447,"Not Significant"
"PYCR1",897.417635167103,0.311415559090845,0.152929748450306,0.0064453382685057,0.0707793628374792,"Not Significant"
"NFIL3",1731.14681277714,-0.257265952705852,0.11497425686804,0.00647659626121009,0.0710568285457463,"Not Significant"
"NDUFB3",1331.43277618132,-0.4045969781184,0.2335651112365,0.00651216971708203,0.0713810839598825,"Not Significant"
"SAMD4B",1203.62880541298,0.472678813427462,0.307084803805047,0.00652775277333919,0.0714283722551659,"Not Significant"
"STK24",6236.42357388172,0.223039220361457,0.0894353721030445,0.00652852913360876,0.0714283722551659,"Not Significant"
"TRIB2",1254.02538043527,0.230151948954318,0.101108558791531,0.0065498347055442,0.0715334661530542,"Not Significant"
"TMA7",2190.31369204225,-0.416371420648285,0.245652140366187,0.00655478092436563,0.0715334661530542,"Not Significant"
"SEC22C",1115.66990041472,-0.26943618546754,0.112847700895619,0.0065562291491037,0.0715334661530542,"Not Significant"
"GNA12",807.718419445647,0.283606464126805,0.135371177443732,0.00657925208291289,0.0717186853891056,"Not Significant"
"RCHY1",862.05317796588,-0.414170122831073,0.244088948859156,0.00660110331669298,0.0718692942054032,"Not Significant"
"SH2D1B",5663.1662930833,-0.270856282358877,0.126554234988685,0.00660518808464498,0.0718692942054032,"Not Significant"
"TSPAN9",186.033796822386,0.428809159261465,0.251555521062533,0.00664117898623005,0.0721946679896319,"Not Significant"
"SQLE",8261.311811367,0.233171810307603,0.103100572309479,0.00664877290906377,0.0722110317779271,"Not Significant"
"TBXAS1",519.500240130835,-0.285949005675328,0.138061092534206,0.00668612953614051,0.072550316833144,"Not Significant"
"HNRNPC",16607.5424754356,-0.29500591911796,0.150564482255461,0.00669482397843456,0.072562718748693,"Not Significant"
"SHMT1",832.008255282009,-0.29204710902495,0.139591602261649,0.00669950902443666,0.072562718748693,"Not Significant"
"LAIR2",397.367140430723,-0.40529469620191,0.246738552096079,0.00672718224309328,0.0727959684334729,"Not Significant"
"HLA-F-AS1",134.424823949898,0.410273338319577,0.235609779542382,0.00673760552502117,0.0728004270661371,"Not Significant"
"CYTIP",5380.86276660098,-0.226383371597464,0.0992766359625686,0.0067398709037621,0.0728004270661371,"Not Significant"
"CUL4A",2489.51101448127,0.187599423352294,0.0780550071987982,0.00675272616497567,0.0728729138458703,"Not Significant"
"MTSS2",113.658483657174,0.567110733504387,0.447409117248772,0.00679111378360998,0.0731962966593942,"Not Significant"
"MIA2",1315.7122358579,-0.339029906958874,0.178004731994112,0.00679503563423212,0.0731962966593942,"Not Significant"
"POLH",551.337361635581,-0.342317956212673,0.180363270369677,0.00682027100003875,0.0734014646646639,"Not Significant"
"ARPIN",119.656169395721,0.478036392992832,0.303371114715026,0.00683186680472171,0.0734305595269027,"Not Significant"
"EZR",9702.18976396061,0.21470207054565,0.0915591111723876,0.00683535731177914,0.0734305595269027,"Not Significant"
"CNOT8",2577.75028977854,-0.270034649187865,0.12637953214958,0.00691322189165103,0.0741998295339196,"Not Significant"
"CACFD1",377.197712713148,0.425510744378328,0.276247932371645,0.00693478869990656,0.0743135215554978,"Not Significant"
"PALD1",136.194807089186,0.598716830965871,0.522433245427615,0.006936346404885,0.0743135215554978,"Not Significant"
"SERPING1",2776.11080376838,0.325023960514859,0.168087351399424,0.00695615864400903,0.074458521225584,"Not Significant"
"DNASE2",1340.46167385884,-0.263747927148633,0.122915829589569,0.00697556079857238,0.0745988738242276,"Not Significant"
"ZBTB46",191.388780974259,0.397020508570024,0.234827089634912,0.0070172854853439,0.0749225668032001,"Not Significant"
"AP3M2",479.879890594783,-0.298439427830961,0.143197705682258,0.00701846304539252,0.0749225668032001,"Not Significant"
"ATXN7L2",126.586537100336,0.498024819329204,0.354799634746926,0.00708620811841007,0.0755777232772873,"Not Significant"
"OCRL",356.378579136581,0.297800543633965,0.147836742280898,0.00709781572564388,0.0755925936227777,"Not Significant"
"RPL9",13757.3360767772,-0.411499911034445,0.248405852947581,0.00710034985630475,0.0755925936227777,"Not Significant"
"RPS7",17134.2281104534,-0.39333262160852,0.230075175905038,0.00711677225504526,0.0756645199715272,"Not Significant"
"EPB41L1",1059.68645520691,0.408774158294426,0.252010413207983,0.00711986545431909,0.0756645199715272,"Not Significant"
"GAB1",286.189141003172,0.409059816074006,0.24494243174522,0.0071270230847519,0.0756727786796397,"Not Significant"
"SLC1A5",19371.5279094594,0.267995297793107,0.126882227525741,0.00713946771260104,0.0757371082928876,"Not Significant"
"PCMT1",2204.0643464505,-0.279655612631171,0.1349546779033,0.0071849308634128,0.0761512779625343,"Not Significant"
"ZNF35",221.17924827996,-0.390332138918835,0.228452474162987,0.00719619954272376,0.076202613014914,"Not Significant"
"DDX50",933.449601390142,-0.347907835953302,0.189117748634984,0.00722355493891625,0.0764240513608802,"Not Significant"
"TEAD3",329.342930023861,0.405006024782716,0.247560653137053,0.00727783317064726,0.0769201108401275,"Not Significant"
"TSC22D2",329.854499064684,0.457121528598603,0.302530061563421,0.00728341353064614,0.0769201108401275,"Not Significant"
"EXOC3L4",111.630056918793,0.514019266185627,0.389083700677958,0.00729958899970812,0.0769563546753199,"Not Significant"
"KLHL35",165.367646259966,0.41337571439457,0.246758299252263,0.0072998228507365,0.0769563546753199,"Not Significant"
"KLRG1",703.992947259222,-0.435289537386715,0.277544669801169,0.00730898047777659,0.0769784297005536,"Not Significant"
"ENSA",4521.86509737733,-0.242055534156181,0.110364371239901,0.00731489799936964,0.0769784297005536,"Not Significant"
"SLC5A6",736.066738070131,0.321047909817123,0.16671885666834,0.00734947772156296,0.0772737639873552,"Not Significant"
"NR1D1",382.556819174376,0.461233196206403,0.307101437389586,0.00736368486956522,0.0773499694695995,"Not Significant"
"SURF6",347.433889842474,0.421916526618804,0.265350884557473,0.00737332218418661,0.0773499694695995,"Not Significant"
"ZNF274",358.308939634805,-0.311386654167429,0.160332672831898,0.00737629135498457,0.0773499694695995,"Not Significant"
"DHCR24",7044.15850864004,0.223433393107478,0.0954105619688964,0.0073927283273105,0.0774520063777778,"Not Significant"
"ACTBP2",432.198171650632,0.185370058910431,0.346305071797656,0.00740337726907833,0.0774520063777778,"Not Significant"
"CUEDC1",381.52954677298,0.428722456423897,0.269999865520329,0.00740561342600338,0.0774520063777778,"Not Significant"
