"","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"BHLHE41",849.366423784621,-1.76124896575897,0.114588052624122,2.44471036182052e-54,4.71584628795178e-52,"Down"
"ITPRIPL1",464.874005636788,1.89712135522691,0.124884002084171,2.7908934920356e-53,5.31716893445597e-51,"Up"
"WLS",865.539703694937,-1.14092100975029,0.0747533086313369,3.62854703611909e-53,6.82874851968169e-51,"Down"
"UPP1",2147.40150248476,1.5566989206974,0.102915953811817,9.8064869864474e-53,1.8232976768055e-50,"Up"
"ALAS1",1692.83393051159,0.932082879394644,0.0617294600273015,1.85652525959063e-52,3.41070211976222e-50,"Up"
"PSAT1",1193.52021656071,1.6329417076756,0.108417310507073,5.4656699363074e-52,9.92308452436421e-50,"Up"
"KIR2DL3",878.204141518195,1.26332637371129,0.0841306048453522,6.36261628445014e-52,1.14171970350738e-49,"Up"
"RRM2",8383.8162794577,1.16226030946542,0.0773675335356427,6.61980486267939e-52,1.17421642115941e-49,"Up"
"SLCO4A1-AS2",1271.41989618213,-1.1665775633654,0.0781267729526674,2.47806720248267e-51,4.34562875780824e-49,"Down"
"GIMAP8",1187.51998222687,-1.24984713963664,0.083874949327978,2.73928796000125e-51,4.74974065154375e-49,"Down"
"UCA1",432.347196178755,-1.75567167817064,0.1179524899858,2.91237333200278e-51,4.9937494732741e-49,"Down"
"FAH",550.445824045139,1.70433974527742,0.114602106405954,4.32157522269099e-51,7.32863174028213e-49,"Up"
"DUSP5",5333.60200952871,0.742261528694924,0.0498692332269683,6.33577073979107e-51,1.06275667452669e-48,"Up"
"SPIB",130.707330824534,4.04692464923305,0.272319014146985,1.05168922415118e-50,1.74512560291409e-48,"Up"
"WDR76",1124.02880633543,1.39307471217079,0.0942326544988032,2.0960334276594e-50,3.44106253783403e-48,"Up"
"CAMK1",716.258330045205,1.77832820279278,0.120723113297867,3.17936921375451e-50,5.16463428491153e-48,"Up"
"BMF",1368.56964130888,-1.25651931901224,0.0854903783193853,3.50855818869192e-50,5.64000728832226e-48,"Down"
"TNFRSF21",6358.5676591031,-1.1721129178288,0.0803744761640896,4.29975233698226e-49,6.84059567673301e-47,"Down"
"ITK",1838.34659704687,1.15708942445293,0.0792704059463431,4.65349252377153e-49,7.32782618641247e-47,"Up"
"NPTX1",129.400115472124,3.64648091043323,0.250528394199714,5.75107502220991e-49,8.96470603462054e-47,"Up"
"ABCB1",1264.91262488602,-1.34678301955062,0.0928106417503296,8.46148611673483e-49,1.30577653753452e-46,"Down"
"RIPOR2",2493.54059208168,-1.0185902536513,0.0701983043612686,1.50605609880253e-48,2.30113442739809e-46,"Down"
"IFNG",1402.9645710068,2.85326841695914,0.197465161142527,2.21579379653808e-48,3.35236567335056e-46,"Up"
"KLHL24",842.756919450037,-1.4101921602916,0.0975907121217872,2.50771833469146e-48,3.75719508164647e-46,"Down"
"GZMH",1937.66717077493,1.60844146154949,0.111591940712492,3.90894531152191e-48,5.80027346609674e-46,"Up"
"VIL1",510.152699848273,-1.91653456159853,0.133358686765726,5.69796852874134e-48,8.37438574624156e-46,"Down"
"PHGDH",429.580475339796,1.8750202663062,0.130705515792236,9.45952041729234e-48,1.37716338754392e-45,"Up"
"HLA-DQA1",1988.62062007295,1.19264867155671,0.083161792209524,1.49504441370464e-47,2.15621732638225e-45,"Up"
"ENC1",3998.34161899909,-0.958365443562703,0.0667276756682853,1.57397343167457e-47,2.24903314792611e-45,"Down"
"EPHX1",803.56361934884,-1.01921190729011,0.0711160460535495,1.87598525822667e-47,2.65598206467468e-45,"Down"
"YPEL2",389.920512134021,-1.57061532700583,0.109987653898524,2.64643181497138e-47,3.71270325169439e-45,"Down"
"LOXL4",7542.31943594202,-1.15537512590665,0.0812355159635742,4.93430929332262e-47,6.86002351482475e-45,"Down"
"HSPA5",18179.6773005467,0.589034019992683,0.0412358780625836,6.95099107942837e-47,9.57747270872666e-45,"Up"
"KLK11",509.265339358182,-1.65985576378177,0.116725613560807,7.1399100334884e-47,9.75071607405248e-45,"Down"
"CDKN1A",9315.3440437727,1.20719921235202,0.0850982716115125,1.20970064403186e-46,1.63755266128945e-44,"Up"
"MTHFD1",3072.32015784155,0.803731148366974,0.0565286299159339,1.28977908116374e-46,1.73077137221903e-44,"Up"
"CALM1",11046.4027470984,0.774051107137237,0.0544547901390182,1.72844243268059e-46,2.29942445009715e-44,"Up"
"VSIG10L",735.505157957309,-2.04105757457831,0.146037040813167,1.46515875285297e-45,1.93250682683992e-43,"Down"
"IGFBP7",599.402673965041,1.93125934368757,0.138432221679079,2.16377913476539e-45,2.82978301760165e-43,"Up"
"RAB37",1855.96154173282,-1.13384467899706,0.0812424765401235,3.43690192157862e-45,4.45699751712616e-43,"Down"
"FBP1",363.345894649511,-1.59054058769846,0.115165841855033,1.53781771117748e-44,1.97763357657424e-42,"Down"
"ALDH3B1",1373.32682645566,-1.72791257010314,0.125405850983073,2.1781836875372e-44,2.77799426992347e-42,"Down"
"TNFRSF18",2112.76325998432,1.97611660184863,0.143464333512524,2.62852832776236e-44,3.32487288147776e-42,"Up"
"TRIB1",4121.10360986062,-0.977866640381414,0.0706906736314531,4.87500531827174e-44,6.11634813589996e-42,"Down"
"GPX2",8006.61419475092,-0.80301518287132,0.0581368884609373,5.05835020777406e-44,6.29519841986849e-42,"Down"
"BTG1",8627.23206486633,-1.02047695224932,0.0741188634811434,5.77732886564743e-44,7.13245912437369e-42,"Down"
"NLRP2",393.228351552518,1.59590920347428,0.116448418502748,8.07224016060014e-44,9.88657223479217e-42,"Up"
"PGD",7513.75902009192,0.837853659549742,0.061289964177475,3.08492231487663e-43,3.74854497347843e-41,"Up"
"KAT2B",1781.62170857282,1.36942870713688,0.100524817646226,3.61031672041859e-43,4.35268809605466e-41,"Up"
"TMEM106C",2185.15485587317,1.17628116068878,0.0864489996962335,4.72123501656995e-43,5.64791463377577e-41,"Up"
"ITGB5",1061.38899713549,-1.52719854904742,0.112851539249962,9.13565335346291e-43,1.08447232731261e-40,"Down"
"LGALS4",1945.96385733584,-1.30712504420538,0.0964484459941115,9.73681436831902e-43,1.14701159795343e-40,"Down"
"MCM5",5117.17202441841,1.3278660809805,0.0982621284046177,1.35945994076366e-42,1.58658943770061e-40,"Up"
"ETV4",392.168136004378,-1.54177807040149,0.11398396491805,1.36739499231584e-42,1.58658943770061e-40,"Down"
"ITGA6",3867.87907461077,-1.18849276545209,0.0881270258217932,2.27437349862155e-42,2.6192635694573e-40,"Down"
"PARVA",939.467200461421,-0.975364884572938,0.0723085698168496,2.86006629744182e-42,3.26937356312016e-40,"Down"
"MKRN1",3136.431438832,-0.686787263605463,0.050886271581605,4.5483988533442e-42,5.16109493417704e-40,"Down"
"SLAMF1",165.48234199247,2.61766561982217,0.195394035933087,6.55063328545388e-42,7.37878634022805e-40,"Up"
"ADAM19",5552.83142325711,1.80338067508123,0.135686858952161,7.49563428122102e-42,8.38207450926107e-40,"Up"
"KCNE3",239.682886488215,-1.94849356512847,0.145914680712037,1.12828876280761e-41,1.25264404227676e-39,"Down"
"FHL2",685.037653344912,-1.14536148393901,0.0855851296021708,1.21650374861772e-41,1.34093470347634e-39,"Down"
"ESAM",432.875398541843,-1.57876567805608,0.11844962155212,1.63332065650448e-41,1.78761733128916e-39,"Down"
"PPARG",706.656934756778,-1.3609849218769,0.10214381373625,1.79231772913002e-41,1.9478202250658e-39,"Down"
"H1-0",3866.7581300676,-0.904863117862601,0.0677597890501086,2.1714406456663e-41,2.3433337093652e-39,"Down"
